도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존이산화탄소(CO2),평균 : 토양온도,합계 : 결측치-일사량추정
경기,평택,완숙토마토,1,4,2022-06-27,,,0,28.17,85.81,,28.14,
경기,평택,완숙토마토,1,4,2022-06-28,,,0,28.77,84.09,,28.04,
경기,평택,완숙토마토,1,4,2022-06-29,,,0,26.77,92.19,,27.45,
경기,평택,완숙토마토,1,4,2022-06-30,,,0,26.38,90.89,,26.85,
경기,평택,완숙토마토,1,4,2022-07-01,,,0,28.33,77.52,,28.15,
경기,평택,완숙토마토,1,4,2022-07-02,,,0,29.27,73.39,,28.85,
경기,평택,완숙토마토,1,4,2022-07-03,,,0,29.12,74.36,,28.79,
경기,평택,완숙토마토,1,4,2022-07-04,,,0,29.0,81.21,,28.69,
경기,평택,완숙토마토,1,4,2022-07-05,,,0,28.48,83.01,,28.27,
경기,평택,완숙토마토,1,4,2022-07-06,,,0,29.94,81.26,,29.16,
경기,평택,완숙토마토,1,4,2022-07-07,,,0,29.55,84.28,,29.53,
경기,평택,완숙토마토,1,4,2022-07-08,,,0,28.0,87.02,,28.52,
경기,평택,완숙토마토,1,4,2022-07-09,,,0,27.07,88.58,,27.34,
경기,평택,완숙토마토,1,4,2022-07-10,,,0,28.78,82.11,,28.25,
경기,평택,완숙토마토,1,4,2022-07-11,,,0,27.28,87.83,,27.88,
경기,평택,완숙토마토,1,4,2022-07-12,,,0,27.24,88.11,,27.52,
경기,평택,완숙토마토,1,4,2022-07-13,,,0,25.58,,,26.67,
경기,평택,완숙토마토,1,4,2022-07-14,,,0,26.11,91.7,,26.65,
경기,평택,완숙토마토,1,4,2022-07-15,,,0,26.28,80.07,,26.45,
경기,평택,완숙토마토,1,4,2022-07-16,,,0,25.8,81.69,,26.3,
경기,평택,완숙토마토,1,4,2022-07-17,,,0,26.24,75.46,,26.93,
경기,평택,완숙토마토,1,4,2022-07-18,,,0,25.28,91.69,,26.29,
경기,평택,완숙토마토,1,4,2022-07-19,,,0,26.4,82.9,,26.7,
경기,평택,완숙토마토,1,4,2022-07-20,,,0,27.81,76.05,,27.95,
경기,평택,완숙토마토,1,4,2022-07-21,,,0,24.5,98.93,,25.72,
경기,평택,완숙토마토,1,4,2022-07-22,,,0,25.8,89.26,,26.32,
경기,평택,완숙토마토,1,4,2022-07-23,,,0,25.21,93.13,,25.91,
경기,평택,완숙토마토,1,4,2022-07-24,,,0,26.85,94.96,,27.07,
경기,평택,완숙토마토,1,4,2022-07-25,,,0,27.83,85.44,,27.81,
경기,평택,완숙토마토,1,4,2022-07-26,,,0,28.58,78.45,,28.31,
경기,평택,완숙토마토,1,4,2022-07-27,,,0,27.52,77.36,,28.09,
경기,평택,완숙토마토,1,4,2022-07-28,,,0,28.58,79.36,,28.46,
경기,평택,완숙토마토,1,4,2022-07-29,,,0,29.97,81.48,,29.79,
경기,평택,완숙토마토,1,4,2022-07-30,,,0,29.98,80.48,,29.73,
경기,평택,완숙토마토,1,4,2022-07-31,,,0,28.13,97.53,,28.78,
경기,평택,완숙토마토,1,4,2022-08-01,,,0,29.41,87.36,,29.25,
경기,평택,완숙토마토,1,4,2022-08-02,,,0,28.3,97.05,,29.03,
경기,평택,완숙토마토,1,4,2022-08-03,,,0,28.62,91.27,,29.05,
경기,평택,완숙토마토,1,4,2022-08-04,,,0,29.73,79.6,,29.96,
경기,평택,완숙토마토,1,4,2022-08-05,,,0,29.33,94.28,,29.77,
경기,평택,완숙토마토,1,4,2022-08-06,,,0,30.37,85.13,,30.73,
경기,평택,완숙토마토,1,4,2022-08-07,,,0,29.88,92.52,,30.58,
경기,평택,완숙토마토,1,4,2022-08-08,,,0,27.88,,,28.73,
경기,평택,완숙토마토,1,4,2022-08-09,,,0,27.55,,,28.04,
경기,평택,완숙토마토,1,4,2022-08-10,,,0,25.83,,,26.94,
경기,평택,완숙토마토,1,4,2022-08-11,,,0,25.9,,,26.57,
경기,평택,완숙토마토,1,4,2022-08-12,,,0,28.46,77.32,,29.2,
경기,평택,완숙토마토,1,4,2022-08-13,,,0,25.87,,,26.91,
경기,평택,완숙토마토,1,4,2022-08-14,,,0,27.35,,,28.26,
경기,평택,완숙토마토,1,4,2022-08-15,,,0,28.6,95.76,,28.98,
경기,평택,완숙토마토,1,4,2022-08-16,,,0,28.18,74.45,,29.6,
경기,평택,완숙토마토,1,4,2022-08-17,,,0,25.96,84.82,,27.34,
경기,평택,완숙토마토,1,4,2022-08-18,,,0,26.22,75.04,,27.4,
경기,평택,완숙토마토,1,4,2022-08-19,,,0,25.99,97.77,,26.64,
경기,평택,완숙토마토,1,4,2022-08-20,,,0,29.08,81.0,,30.17,
경기,평택,완숙토마토,1,4,2022-08-21,,,0,29.13,69.99,,30.05,
경기,평택,완숙토마토,1,4,2022-08-22,,,0,27.8,77.27,,28.84,
경기,평택,완숙토마토,1,4,2022-08-23,,,0,25.62,96.6,,27.31,
경기,평택,완숙토마토,1,4,2022-08-24,,,0,24.47,80.26,,25.99,
경기,평택,완숙토마토,1,4,2022-08-25,,,0,22.48,97.08,,23.92,
경기,평택,완숙토마토,1,4,2022-08-26,,,0,24.63,73.8,,25.8,
경기,평택,완숙토마토,1,4,2022-08-27,,,0,23.81,51.64,,25.53,
경기,평택,완숙토마토,1,4,2022-08-28,,,0,22.94,54.14,,24.86,
경기,평택,완숙토마토,1,4,2022-08-29,,,0,22.15,95.59,,23.31,
경기,평택,완숙토마토,1,4,2022-08-30,,,0,22.51,,,23.74,
경기,평택,완숙토마토,1,5,2022-02-24,-4.43,,0,10.8,68.17,362.39,12.2,
경기,평택,완숙토마토,1,5,2022-02-25,1.44,,0,14.36,71.92,383.96,15.43,
경기,평택,완숙토마토,1,5,2022-02-26,4.36,,0,17.43,75.07,410.08,18.22,
경기,평택,완숙토마토,1,5,2022-02-27,2.83,,0,19.35,68.39,386.17,20.38,
경기,평택,완숙토마토,1,5,2022-02-28,3.9,,0,19.14,70.88,379.0,20.06,
경기,평택,완숙토마토,1,5,2022-03-01,4.53,,0,17.1,80.28,386.54,17.64,
경기,평택,완숙토마토,1,5,2022-03-02,2.19,,0,19.61,68.88,372.83,20.61,
경기,평택,완숙토마토,1,5,2022-03-03,2.78,,0,19.92,67.48,364.79,20.97,
경기,평택,완숙토마토,1,5,2022-03-04,-1.3,,0,15.25,77.25,426.5,16.02,
경기,평택,완숙토마토,1,5,2022-03-05,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-06,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-07,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-08,7.8,,0,19.07,63.0,320.0,20.38,
경기,평택,완숙토마토,1,5,2022-03-09,0.62,,0,15.11,81.5,395.0,15.68,
경기,평택,완숙토마토,1,5,2022-03-10,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-11,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-12,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-13,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-14,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-15,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-16,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-17,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-18,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-19,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-20,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-21,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-22,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-23,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-24,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-25,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-26,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-27,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-28,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-29,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-30,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-03-31,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-01,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-02,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-03,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-04,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-05,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-06,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-07,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-08,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-09,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-10,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-11,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-12,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-13,10.88,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-14,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-15,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-16,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-17,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-18,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-19,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-20,,,0,,,,,
경기,평택,완숙토마토,1,5,2022-04-21,15.07,,0,19.96,89.5,341.83,19.93,
경기,평택,완숙토마토,1,5,2022-04-22,14.51,,0,20.13,96.7,346.13,19.74,
경기,평택,완숙토마토,1,5,2022-04-23,16.34,,0,20.65,77.71,322.42,21.17,
경기,평택,완숙토마토,1,5,2022-04-24,18.13,,0,21.11,86.28,339.75,21.19,
경기,평택,완숙토마토,1,5,2022-04-25,20.05,,0,21.7,95.03,350.88,21.33,
경기,평택,완숙토마토,1,5,2022-04-26,19.34,,0,21.43,91.19,330.29,21.26,
경기,평택,완숙토마토,1,5,2022-04-27,16.43,,0,19.94,71.58,299.83,20.79,
경기,평택,완숙토마토,1,5,2022-04-28,15.9,,0,19.98,76.57,328.21,20.59,
경기,평택,완숙토마토,1,5,2022-04-29,13.6,,0,18.18,92.04,338.83,18.1,
경기,평택,완숙토마토,1,5,2022-04-30,13.7,,0,18.24,89.24,322.83,18.29,
경기,평택,완숙토마토,1,5,2022-05-01,13.16,,0,18.06,75.51,322.0,18.8,
경기,평택,완숙토마토,1,5,2022-05-02,13.14,,0,18.18,79.19,323.83,18.73,
경기,평택,완숙토마토,1,5,2022-05-03,13.78,,0,19.38,74.36,333.63,20.12,
경기,평택,완숙토마토,1,5,2022-05-04,16.53,,0,20.68,71.46,337.63,21.51,
경기,평택,완숙토마토,1,5,2022-05-05,17.67,,0,21.08,73.56,327.38,21.79,
경기,평택,완숙토마토,1,5,2022-05-06,19.09,,0,21.65,80.1,331.25,22.01,
경기,평택,완숙토마토,1,5,2022-05-07,17.47,,0,19.98,85.37,329.29,20.15,
경기,평택,완숙토마토,1,5,2022-05-08,15.13,,0,18.58,92.7,325.13,18.45,
경기,평택,완숙토마토,1,5,2022-05-09,17.22,,0,20.31,76.09,306.13,20.93,
경기,평택,완숙토마토,1,5,2022-05-10,17.52,,0,20.63,71.15,306.08,21.47,
경기,평택,완숙토마토,1,5,2022-05-11,18.93,,0,21.12,77.16,336.13,21.65,
경기,평택,완숙토마토,1,5,2022-05-12,19.31,,0,21.83,78.0,323.38,22.29,
경기,평택,완숙토마토,1,5,2022-05-13,18.33,,0,19.82,81.63,291.46,20.18,
경기,평택,완숙토마토,1,5,2022-05-14,14.73,,0,17.58,76.42,271.79,18.29,
경기,평택,완숙토마토,1,5,2022-05-15,14.06,,0,17.91,69.81,304.5,18.93,
경기,평택,완숙토마토,1,5,2022-05-16,16.23,,0,19.13,70.35,307.58,20.08,
경기,평택,완숙토마토,1,5,2022-05-17,18.96,,0,21.27,74.2,306.08,21.94,
경기,평택,완숙토마토,1,5,2022-05-18,19.51,,0,20.9,74.28,271.88,21.58,
경기,평택,완숙토마토,1,5,2022-05-19,20.0,,0,20.86,64.4,261.92,22.03,
경기,평택,완숙토마토,1,5,2022-05-20,19.8,,0,21.57,76.75,300.0,22.1,
경기,평택,완숙토마토,1,5,2022-05-21,20.4,,0,21.87,88.95,332.04,21.79,
경기,평택,완숙토마토,1,5,2022-05-22,21.13,,0,22.78,86.87,318.79,22.76,
경기,평택,완숙토마토,1,5,2022-05-23,22.21,,0,23.83,83.2,328.0,23.95,
경기,평택,완숙토마토,1,5,2022-05-24,21.57,,0,23.45,75.63,289.21,23.96,
경기,평택,완숙토마토,1,5,2022-05-25,20.32,,0,21.58,85.0,274.96,21.7,
경기,평택,완숙토마토,1,5,2022-05-26,19.52,,0,21.39,73.03,266.29,22.11,
경기,평택,완숙토마토,1,5,2022-05-27,20.31,,0,20.63,79.15,256.83,21.08,
경기,평택,완숙토마토,1,5,2022-05-28,21.77,,0,22.57,69.57,265.75,23.41,
경기,평택,완숙토마토,1,5,2022-05-29,22.22,,0,23.09,77.35,252.88,23.53,
경기,평택,완숙토마토,1,5,2022-05-30,19.89,,0,20.7,99.34,265.92,20.16,
경기,평택,완숙토마토,1,5,2022-05-31,19.66,,0,20.82,70.7,258.67,21.68,
경기,평택,완숙토마토,1,5,2022-06-01,21.16,,0,21.8,60.73,255.08,23.11,
경기,평택,완숙토마토,1,5,2022-06-02,20.7,,0,21.23,84.99,260.33,21.37,
경기,평택,완숙토마토,1,5,2022-06-03,24.12,,0,24.7,84.56,255.88,24.72,
경기,평택,완숙토마토,1,5,2022-06-04,23.77,,0,24.24,88.3,250.0,24.09,
경기,평택,완숙토마토,1,5,2022-06-05,20.23,,0,20.87,92.66,248.29,20.65,
경기,평택,완숙토마토,1,5,2022-06-06,18.96,,0,20.61,90.87,251.43,20.49,
경기,평택,완숙토마토,1,5,2022-06-07,18.85,,0,19.86,85.4,244.46,20.04,
경기,평택,완숙토마토,1,5,2022-06-08,20.6,,0,21.67,89.38,251.25,21.58,
경기,평택,완숙토마토,1,5,2022-06-09,20.94,,0,21.95,93.41,270.63,21.65,
경기,평택,완숙토마토,1,5,2022-06-10,21.83,,0,22.74,93.04,275.04,22.42,
경기,평택,완숙토마토,1,5,2022-06-11,23.55,,0,24.63,83.65,262.33,24.69,
경기,평택,완숙토마토,1,5,2022-06-12,23.45,,0,24.01,90.04,249.46,23.79,
경기,평택,완숙토마토,1,5,2022-06-13,24.09,,0,24.84,74.04,241.67,25.37,
경기,평택,완숙토마토,1,5,2022-06-14,20.07,,0,20.9,79.96,238.92,21.3,
경기,평택,완숙토마토,1,5,2022-06-15,18.7,,0,20.19,100.0,258.54,19.63,
경기,평택,완숙토마토,1,5,2022-06-16,20.92,,0,21.72,95.44,303.21,21.33,
경기,평택,완숙토마토,1,5,2022-06-17,21.47,,0,21.85,99.98,275.67,21.23,
경기,평택,완숙토마토,1,5,2022-06-18,23.95,,0,24.1,100.0,262.29,23.38,
경기,평택,완숙토마토,1,5,2022-06-19,23.85,,0,24.06,100.0,255.25,23.34,
경기,평택,완숙토마토,1,5,2022-06-20,25.78,,0,26.1,98.55,256.21,25.37,
경기,평택,완숙토마토,1,5,2022-06-21,25.93,,0,26.35,95.34,266.83,25.77,
경기,평택,완숙토마토,1,5,2022-06-22,25.44,,0,25.8,95.8,260.13,25.22,
경기,평택,완숙토마토,1,5,2022-06-23,23.82,,0,24.46,100.0,294.5,23.73,
경기,평택,완숙토마토,1,5,2022-06-24,23.74,,0,24.87,100.0,280.83,24.12,
경기,평택,완숙토마토,1,5,2022-06-25,26.29,,0,26.97,99.52,259.29,26.16,
경기,평택,완숙토마토,1,5,2022-06-26,26.5,,0,27.07,100.0,255.67,26.23,
경기,평택,완숙토마토,1,5,2022-06-27,27.18,,0,27.63,100.0,298.58,26.77,
경기,평택,완숙토마토,1,5,2022-06-28,28.33,,0,28.84,100.0,233.54,27.93,
경기,평택,완숙토마토,1,5,2022-06-29,25.75,,0,26.8,100.0,286.83,25.97,
경기,평택,완숙토마토,1,5,2022-06-30,24.19,,0,25.98,100.0,343.04,25.18,
경기,평택,완숙토마토,1,5,2022-07-01,27.51,,0,28.32,98.77,265.67,27.49,
경기,평택,완숙토마토,1,5,2022-07-02,28.19,,0,29.13,97.52,280.0,28.33,
경기,평택,완숙토마토,1,5,2022-07-03,28.23,,0,29.23,94.95,290.83,28.55,
경기,평택,완숙토마토,1,5,2022-07-04,28.35,,0,29.22,97.71,279.13,28.4,
경기,평택,완숙토마토,1,5,2022-07-05,27.97,,0,29.07,96.33,274.88,28.33,
경기,평택,완숙토마토,1,5,2022-07-06,29.38,,0,30.78,93.57,278.0,30.1,
경남,김해,완숙토마토,1,42,2022-09-15,24.88,2127,0,25.38,82.22,386.33,25.48,
경남,김해,완숙토마토,1,42,2022-09-16,25.62,1250,0,25.61,88.97,393.96,25.37,
경남,김해,완숙토마토,1,42,2022-09-17,26.09,1355,0,25.9,91.15,414.83,25.54,
경남,김해,완숙토마토,1,42,2022-09-18,26.9,1328,0,26.35,85.64,400.08,26.24,
경남,김해,완숙토마토,1,42,2022-09-19,25.26,1802,0,25.07,86.41,381.21,24.98,
경남,김해,완숙토마토,1,42,2022-09-20,19.88,2112,0,21.02,81.28,355.54,21.35,
경남,김해,완숙토마토,1,42,2022-09-21,18.15,2023,0,19.49,83.49,355.88,19.78,
경남,김해,완숙토마토,1,42,2022-09-22,19.87,1513,0,20.41,87.81,360.0,20.44,
경남,김해,완숙토마토,1,42,2022-09-23,22.43,2302,0,23.03,82.33,376.0,23.23,
경남,김해,완숙토마토,1,42,2022-09-24,20.27,2435,0,21.08,76.09,358.71,21.66,
경남,김해,완숙토마토,1,42,2022-09-25,19.14,790,0,19.48,89.48,362.17,19.47,
경남,김해,완숙토마토,1,42,2022-09-26,19.36,684,0,19.68,92.87,376.25,19.5,
경남,김해,완숙토마토,1,42,2022-09-27,21.13,1331,0,21.43,90.0,377.5,21.31,
경남,김해,완숙토마토,1,42,2022-09-28,21.21,1548,0,21.72,90.35,381.83,21.58,
경남,김해,완숙토마토,1,42,2022-09-29,21.3,2184,0,21.98,87.24,389.96,21.98,
경남,김해,완숙토마토,1,42,2022-09-30,21.27,2077,0,21.88,89.05,393.04,21.79,
경남,김해,완숙토마토,1,42,2022-10-01,21.84,2076,0,22.1,86.78,396.38,22.12,
경남,김해,완숙토마토,1,42,2022-10-02,22.31,1864,0,22.56,88.56,388.33,22.47,
경남,김해,완숙토마토,1,42,2022-10-03,24.46,461,0,23.99,96.09,406.54,23.47,
경남,김해,완숙토마토,1,42,2022-10-04,22.58,268,0,22.4,94.38,390.71,22.03,
경남,김해,완숙토마토,1,42,2022-10-05,17.91,1389,0,19.0,90.79,352.21,18.95,
경남,김해,완숙토마토,1,42,2022-10-06,17.82,769,0,18.35,93.38,366.67,18.2,
경남,김해,완숙토마토,1,42,2022-10-07,17.44,1243,0,18.02,88.83,364.75,18.1,
경남,김해,완숙토마토,1,42,2022-10-08,16.95,1682,0,17.46,83.36,348.17,17.84,
경남,김해,완숙토마토,1,42,2022-10-09,16.61,494,0,16.61,92.01,333.54,16.6,
경남,김해,완숙토마토,1,42,2022-10-10,15.42,1729,0,16.84,84.6,337.13,17.18,
경남,김해,완숙토마토,1,42,2022-10-11,14.26,1703,0,16.79,88.15,355.38,16.96,
경남,김해,완숙토마토,1,42,2022-10-12,14.61,1407,0,17.42,89.78,375.36,17.48,
경남,김해,완숙토마토,1,42,2022-10-13,18.38,1496,0,18.78,87.03,360.63,18.92,
경남,김해,완숙토마토,1,42,2022-10-14,17.79,1431,0,18.63,90.8,358.13,18.59,
경남,김해,완숙토마토,1,42,2022-10-15,18.1,1466,0,19.09,90.61,368.29,19.04,
경남,김해,완숙토마토,1,42,2022-10-16,18.6,1531,0,19.64,90.38,370.79,19.58,
경남,김해,완숙토마토,1,42,2022-10-17,17.48,1490,0,18.6,80.93,371.25,19.05,
경남,김해,완숙토마토,1,42,2022-10-18,12.85,1571,0,16.63,83.9,351.21,17.01,
경남,김해,완숙토마토,1,42,2022-10-19,11.39,1573,0,16.22,85.75,380.54,16.53,
경남,김해,완숙토마토,1,42,2022-10-20,12.18,1560,0,16.08,87.3,381.25,16.32,
경남,김해,완숙토마토,1,42,2022-10-21,14.84,1240,0,17.47,90.1,421.75,17.51,
경남,김해,완숙토마토,1,42,2022-10-22,18.08,1324,0,18.96,89.28,425.92,18.98,
경남,김해,완숙토마토,1,42,2022-10-23,15.45,1444,0,18.0,88.11,403.21,18.12,
경남,김해,완숙토마토,1,42,2022-10-24,12.89,1507,0,16.49,86.14,388.67,16.77,
경남,김해,완숙토마토,1,42,2022-10-25,13.02,1439,0,15.63,86.79,358.0,15.91,
경남,김해,완숙토마토,1,42,2022-10-26,13.38,1218,0,15.8,89.88,358.21,15.92,
경남,김해,완숙토마토,1,42,2022-10-27,15.74,1376,0,17.66,87.4,416.88,17.83,
경남,김해,완숙토마토,1,42,2022-10-28,15.2,1295,0,17.45,87.6,413.17,17.62,
경남,김해,완숙토마토,1,42,2022-10-29,15.51,925,0,17.09,90.58,376.25,17.13,
경남,김해,완숙토마토,1,42,2022-10-30,14.15,642,0,16.35,92.03,381.33,16.35,
경남,김해,완숙토마토,1,42,2022-10-31,14.56,1061,0,17.45,87.52,386.67,17.62,
경남,김해,완숙토마토,1,42,2022-11-01,14.71,1288,0,17.76,86.38,399.17,17.98,
경남,김해,완숙토마토,1,42,2022-11-02,13.67,1275,0,17.52,87.37,408.63,17.7,
경남,김해,완숙토마토,1,42,2022-11-03,13.67,1294,0,17.38,84.48,404.0,17.7,
경남,김해,완숙토마토,1,42,2022-11-04,11.65,1338,0,16.32,82.98,383.58,16.76,
경남,김해,완숙토마토,1,42,2022-11-05,9.71,1322,0,16.23,81.31,369.17,16.76,
경남,김해,완숙토마토,1,42,2022-11-06,9.14,1287,0,16.85,81.65,392.29,17.34,
경남,김해,완숙토마토,1,42,2022-11-07,10.23,1188,0,16.71,83.99,393.76,17.09,
경남,김해,완숙토마토,1,42,2022-11-08,11.7,1213,0,17.25,83.15,403.67,17.65,
경남,김해,완숙토마토,1,42,2022-11-09,11.83,1190,0,17.17,83.92,412.67,17.53,
경남,김해,완숙토마토,1,42,2022-11-10,13.29,972,0,17.32,86.73,409.21,17.54,
경남,김해,완숙토마토,1,42,2022-11-11,15.52,1061,0,17.86,87.35,414.25,18.02,
경남,김해,완숙토마토,1,42,2022-11-12,16.5,964,0,18.7,89.96,416.88,18.7,
경남,김해,완숙토마토,1,42,2022-11-13,18.7,1094,0,19.49,89.45,389.83,19.48,
경남,김해,완숙토마토,1,42,2022-11-14,13.0,546,0,16.6,90.8,374.42,16.65,
경남,김해,완숙토마토,1,42,2022-11-15,10.43,1143,0,17.54,86.38,389.92,17.76,
경남,김해,완숙토마토,1,42,2022-11-16,10.01,1092,0,17.49,87.98,395.79,17.64,
경남,김해,완숙토마토,1,42,2022-11-17,10.43,1061,0,17.39,87.2,405.75,17.58,
경남,김해,완숙토마토,1,42,2022-11-18,11.21,1083,0,17.3,87.02,414.5,17.5,
경남,김해,완숙토마토,1,42,2022-11-19,14.97,967,0,18.38,89.22,404.75,18.43,
경남,김해,완숙토마토,1,42,2022-11-20,14.97,552,0,17.55,90.93,384.38,17.55,
경남,김해,완숙토마토,1,42,2022-11-21,12.64,864,0,17.52,90.15,410.17,17.56,
경남,김해,완숙토마토,1,42,2022-11-22,13.61,379,0,17.11,92.68,415.08,17.04,
경남,김해,완숙토마토,1,42,2022-11-23,13.91,864,0,18.03,89.7,402.88,18.07,
경남,김해,완숙토마토,1,42,2022-11-24,10.63,890,0,17.71,88.79,409.13,17.81,
경남,김해,완숙토마토,1,42,2022-11-25,10.98,933,0,17.55,89.23,406.38,17.63,
경남,김해,완숙토마토,1,42,2022-11-26,12.8,978,0,18.05,87.83,404.79,18.18,
경남,김해,완숙토마토,1,42,2022-11-27,9.6,938,0,17.48,86.48,407.67,17.7,
경남,김해,완숙토마토,1,42,2022-11-28,15.94,706,0,19.1,92.39,430.04,18.96,
경남,김해,완숙토마토,1,42,2022-11-29,16.52,297,0,17.76,94.98,380.75,17.55,
경남,김해,완숙토마토,1,42,2022-11-30,3.55,922,0,16.3,90.36,358.79,16.38,
경남,김해,완숙토마토,1,42,2022-12-01,0.73,928,0,16.66,89.74,327.83,16.76,
경남,김해,완숙토마토,1,42,2022-12-02,1.63,958,0,17.0,89.01,380.25,17.12,
경남,김해,완숙토마토,1,42,2022-12-03,4.05,519,0,16.89,92.34,395.17,16.85,
경남,김해,완숙토마토,1,42,2022-12-04,6.88,820,0,17.18,90.02,370.33,17.24,
경남,김해,완숙토마토,1,42,2022-12-05,4.04,785,0,16.24,88.0,372.21,16.44,
경남,김해,완숙토마토,1,42,2022-12-06,3.46,863,0,16.55,89.93,379.33,16.64,
경남,김해,완숙토마토,1,42,2022-12-07,5.48,852,0,16.95,88.94,405.0,17.07,
경남,김해,완숙토마토,1,42,2022-12-08,5.03,853,0,16.65,89.18,404.96,16.77,
경남,김해,완숙토마토,1,42,2022-12-09,6.16,640,0,17.0,90.45,409.13,17.05,
경남,김해,완숙토마토,1,42,2022-12-10,6.2,625,0,16.42,90.53,422.33,16.49,
경남,김해,완숙토마토,1,42,2022-12-11,7.27,867,0,17.34,88.9,413.79,17.45,
경남,김해,완숙토마토,1,42,2022-12-12,6.55,621,0,16.6,90.15,398.83,16.68,
경남,김해,완숙토마토,1,42,2022-12-13,5.84,730,0,16.45,88.79,398.21,16.6,
경남,김해,완숙토마토,1,42,2022-12-14,-0.13,866,0,16.23,87.99,368.75,16.43,
경남,김해,완숙토마토,1,42,2022-12-15,-0.67,861,0,16.44,87.3,367.5,16.66,
경남,김해,완숙토마토,1,42,2022-12-16,3.04,891,0,17.1,90.31,380.58,17.15,
경남,김해,완숙토마토,1,42,2022-12-17,0.96,718,0,16.73,89.48,367.79,16.84,
경남,김해,완숙토마토,1,42,2022-12-18,-3.56,875,0,15.13,87.39,365.25,15.4,
경남,김해,완숙토마토,1,42,2022-12-19,-3.23,865,0,15.02,88.84,392.42,15.23,
경남,김해,완숙토마토,1,42,2022-12-20,-0.13,857,0,15.82,88.27,416.58,16.02,
경남,김해,완숙토마토,1,42,2022-12-21,2.07,224,0,15.89,91.29,397.13,15.94,
경남,김해,완숙토마토,1,42,2022-12-22,-0.25,817,0,16.18,89.62,368.83,16.3,
경남,김해,완숙토마토,1,42,2022-12-23,-3.59,828,0,15.03,87.83,355.83,15.29,
경남,김해,완숙토마토,1,42,2022-12-24,-2.25,850,0,15.49,89.15,343.92,15.66,
경남,김해,완숙토마토,1,42,2022-12-25,-0.37,870,0,15.81,88.28,380.33,16.01,
경남,김해,완숙토마토,1,42,2022-12-26,0.65,739,0,16.14,89.82,379.42,16.25,
경남,김해,완숙토마토,1,42,2022-12-27,1.12,864,0,16.55,88.1,369.38,16.73,
경남,김해,완숙토마토,1,42,2022-12-28,1.05,759,0,15.82,88.8,404.67,16.0,
경남,김해,완숙토마토,1,42,2022-12-29,1.4,862,0,16.4,88.51,402.88,16.57,
경남,김해,완숙토마토,1,42,2022-12-30,0.47,873,0,16.09,88.92,413.88,16.25,
경남,김해,완숙토마토,1,42,2022-12-31,1.9,873,0,15.73,88.21,379.42,15.94,
경남,김해,완숙토마토,1,42,2023-01-01,2.08,825,0,15.76,89.64,404.67,15.9,
경남,김해,완숙토마토,1,42,2023-01-02,3.0,920,0,16.23,86.77,372.88,16.49,
