도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존CO2,평균 : 토양온도,합계 : 결측치-일사량추정
경남,김해,완숙토마토,2,48,2020-06-07,22.57 ,3262 ,0,21.95 ,76.32 ,391.44 ,21.59 ,
경남,김해,완숙토마토,2,48,2020-06-08,23.60 ,3252 ,0,22.73 ,76.54 ,411.75 ,22.42 ,
경남,김해,완숙토마토,2,48,2020-06-09,24.85 ,3301 ,0,23.31 ,77.02 ,415.20 ,23.11 ,
경남,김해,완숙토마토,2,48,2020-06-10,25.30 ,3082 ,0,24.40 ,84.50 ,426.83 ,24.19 ,
경남,김해,완숙토마토,2,48,2020-06-11,24.98 ,2019 ,1,25.26 ,90.42 ,422.58 ,25.04 ,
경남,김해,완숙토마토,2,48,2020-06-12,24.62 ,1986 ,0,24.83 ,91.34 ,427.09 ,24.70 ,
경남,김해,완숙토마토,2,48,2020-06-13,23.24 ,931 ,1,23.77 ,94.27 ,432.43 ,23.55 ,
경남,김해,완숙토마토,2,48,2020-06-14,24.96 ,921 ,1,24.68 ,92.40 ,427.96 ,24.46 ,
경남,김해,완숙토마토,2,48,2020-06-15,25.22 ,3236 ,0,24.46 ,80.45 ,411.64 ,24.15 ,
경남,김해,완숙토마토,2,48,2020-06-16,24.17 ,3141 ,0,23.32 ,79.62 ,417.75 ,22.99 ,
경남,김해,완숙토마토,2,48,2020-06-17,22.70 ,1971 ,1,22.25 ,84.14 ,394.92 ,21.89 ,
경남,김해,완숙토마토,2,48,2020-06-18,18.97 ,414 ,1,19.71 ,95.76 ,390.88 ,19.53 ,
경남,김해,완숙토마토,2,48,2020-06-19,23.06 ,2969 ,1,22.90 ,85.82 ,392.50 ,22.71 ,
경남,김해,완숙토마토,2,48,2020-06-20,23.07 ,2621 ,0,23.19 ,85.41 ,390.71 ,23.09 ,
경남,김해,완숙토마토,2,48,2020-06-21,22.35 ,3487 ,0,22.36 ,84.90 ,399.96 ,22.01 ,
경남,김해,완숙토마토,2,48,2020-06-22,23.15 ,3419 ,0,23.33 ,82.44 ,404.71 ,23.06 ,
경남,김해,완숙토마토,2,48,2020-06-23,24.62 ,3386 ,0,24.33 ,82.78 ,419.63 ,24.18 ,
경남,김해,완숙토마토,2,48,2020-06-24,23.65 ,1090 ,1,23.38 ,87.46 ,403.25 ,23.20 ,
경남,김해,완숙토마토,2,48,2020-06-25,23.26 ,437 ,1,23.74 ,95.87 ,445.56 ,23.59 ,
경남,김해,완숙토마토,2,48,2020-06-26,25.36 ,3211 ,0,25.87 ,82.96 ,423.71 ,25.74 ,
경남,김해,완숙토마토,2,48,2020-06-27,27.68 ,2255 ,0,27.65 ,81.31 ,419.86 ,27.46 ,
경남,김해,완숙토마토,2,48,2020-06-28,27.16 ,2670 ,0,26.98 ,78.51 ,427.78 ,26.54 ,
경남,김해,완숙토마토,2,48,2020-06-29,22.87 ,1014 ,1,23.09 ,89.91 ,418.71 ,22.91 ,
경남,김해,완숙토마토,2,48,2020-06-30,23.55 ,2178 ,1,23.78 ,84.24 ,403.38 ,23.68 ,
경남,김해,완숙토마토,2,48,2020-07-01,22.47 ,1585 ,0,22.86 ,85.10 ,403.67 ,22.68 ,
경남,김해,완숙토마토,2,48,2020-07-02,22.88 ,2062 ,0,22.97 ,84.81 ,411.33 ,22.80 ,
경남,김해,완숙토마토,2,48,2020-07-03,21.54 ,885 ,1,21.58 ,87.20 ,406.13 ,21.45 ,
경남,김해,완숙토마토,2,48,2020-07-04,21.63 ,1432 ,1,22.29 ,86.93 ,396.38 ,22.00 ,
경남,김해,완숙토마토,2,48,2020-07-05,23.43 ,2419 ,0,24.17 ,85.49 ,409.15 ,24.09 ,
경남,김해,완숙토마토,2,48,2020-07-06,24.55 ,699 ,1,25.06 ,89.22 ,428.62 ,24.73 ,
경남,김해,완숙토마토,2,48,2020-07-07,25.55 ,2493 ,0,26.94 ,84.38 ,416.00 ,26.79 ,
경남,김해,완숙토마토,2,48,2020-07-08,26.94 ,2427 ,0,26.71 ,81.06 ,427.94 ,26.46 ,
경남,김해,완숙토마토,2,48,2020-07-09,23.79 ,1122 ,1,23.88 ,89.12 ,427.30 ,23.80 ,
경남,김해,완숙토마토,2,48,2020-07-10,23.12 ,483 ,1,23.52 ,95.45 ,428.33 ,23.36 ,
경남,김해,완숙토마토,2,48,2020-07-11,24.60 ,1718 ,0,25.05 ,89.90 ,436.52 ,25.03 ,
경남,김해,완숙토마토,2,48,2020-07-12,21.21 ,442 ,1,21.93 ,92.92 ,396.44 ,21.63 ,
경남,김해,완숙토마토,2,48,2020-07-13,19.80 ,243 ,1,20.23 ,95.74 ,381.88 ,20.05 ,
경남,김해,완숙토마토,2,48,2020-07-14,20.45 ,898 ,1,21.26 ,91.58 ,392.92 ,21.29 ,
경남,김해,완숙토마토,2,48,2020-07-15,20.55 ,1220 ,1,21.57 ,87.14 ,391.83 ,21.43 ,
경남,김해,완숙토마토,2,48,2020-07-16,22.89 ,2785 ,0,23.74 ,80.82 ,409.10 ,23.81 ,
경남,김해,완숙토마토,2,48,2020-07-17,24.93 ,3227 ,0,26.43 ,73.69 ,406.71 ,26.36 ,
경남,김해,완숙토마토,2,48,2020-07-18,23.96 ,1713 ,0,25.11 ,79.46 ,402.35 ,24.99 ,
경남,김해,완숙토마토,2,48,2020-07-19,23.81 ,433 ,1,23.91 ,92.40 ,418.54 ,23.72 ,
경남,김해,완숙토마토,2,48,2020-07-20,25.98 ,642 ,0,25.94 ,92.45 ,425.42 ,25.76 ,
경남,김해,완숙토마토,2,48,2020-07-21,26.88 ,2417 ,1,27.14 ,83.63 ,443.17 ,26.98 ,
경남,김해,완숙토마토,2,48,2020-07-22,23.67 ,598 ,1,24.47 ,93.42 ,442.88 ,24.28 ,
경남,김해,완숙토마토,2,48,2020-07-23,22.80 ,385 ,1,23.38 ,95.53 ,425.48 ,23.10 ,
경남,김해,완숙토마토,2,48,2020-07-24,22.70 ,918 ,1,23.16 ,91.10 ,410.88 ,22.99 ,
경남,김해,완숙토마토,2,48,2020-07-25,22.65 ,1307 ,1,23.63 ,89.72 ,405.33 ,23.42 ,
경남,김해,완숙토마토,2,48,2020-07-26,24.85 ,2880 ,0,25.50 ,83.75 ,408.71 ,25.47 ,
경남,김해,완숙토마토,2,48,2020-07-27,23.60 ,583 ,1,24.01 ,93.83 ,444.38 ,23.94 ,
경남,김해,완숙토마토,2,48,2020-07-28,22.82 ,,1,23.32 ,95.73 ,435.00 ,23.15 ,
경남,사천,완숙토마토,1,41,2019-10-15,15.24 ,40 ,0,21.56 ,,534.29 ,,
경남,사천,완숙토마토,1,41,2019-10-16,14.52 ,1656 ,0,22.19 ,,568.92 ,,
경남,사천,완숙토마토,1,41,2019-10-17,14.60 ,1034 ,0,21.36 ,,601.96 ,,
경남,사천,완숙토마토,1,41,2019-10-18,15.42 ,133 ,1,19.93 ,,656.04 ,,
경남,사천,완숙토마토,1,41,2019-10-19,18.76 ,1646 ,0,24.40 ,94.40 ,569.29 ,,
경남,사천,완숙토마토,1,41,2019-10-20,17.56 ,1636 ,0,23.73 ,81.10 ,611.58 ,,
경남,사천,완숙토마토,1,41,2019-10-21,16.72 ,1626 ,0,22.54 ,80.70 ,619.35 ,,
경남,사천,완숙토마토,1,41,2019-10-22,17.44 ,1456 ,0,22.85 ,83.32 ,627.21 ,,
경남,사천,완숙토마토,1,41,2019-10-23,17.43 ,684 ,1,21.55 ,92.25 ,644.63 ,,
경남,사천,완숙토마토,1,41,2019-10-24,18.23 ,801 ,0,21.62 ,88.05 ,602.06 ,,
경남,사천,완숙토마토,1,41,2019-10-25,20.39 ,1340 ,0,24.22 ,81.66 ,536.31 ,,
경남,사천,완숙토마토,1,41,2019-10-26,16.46 ,1464 ,0,21.36 ,84.61 ,675.54 ,,
경남,사천,완숙토마토,1,41,2019-10-27,11.48 ,1247 ,0,19.05 ,86.33 ,644.58 ,,
경남,사천,완숙토마토,1,41,2019-10-28,12.11 ,1491 ,0,19.24 ,85.20 ,644.04 ,,
경남,사천,완숙토마토,1,41,2019-10-29,15.03 ,1292 ,0,20.30 ,86.33 ,674.25 ,,
경남,사천,완숙토마토,1,41,2019-10-30,12.01 ,1503 ,0,20.03 ,85.88 ,688.83 ,,
경남,사천,완숙토마토,1,41,2019-10-31,12.45 ,1484 ,0,20.10 ,86.53 ,711.08 ,,
경남,사천,완숙토마토,1,41,2019-11-01,13.91 ,1332 ,0,20.07 ,87.27 ,731.71 ,,
경남,사천,완숙토마토,1,41,2019-11-02,14.65 ,1045 ,0,20.27 ,91.62 ,697.96 ,,
경남,사천,완숙토마토,1,41,2019-11-03,14.93 ,1090 ,0,20.02 ,89.83 ,695.92 ,,
경남,사천,완숙토마토,1,41,2019-11-04,14.73 ,1028 ,0,19.98 ,92.95 ,683.96 ,,
경남,사천,완숙토마토,1,41,2019-11-05,13.30 ,1369 ,0,19.82 ,89.19 ,725.13 ,,
경남,사천,완숙토마토,1,41,2019-11-06,12.38 ,1375 ,0,19.48 ,89.15 ,704.33 ,,
경남,사천,완숙토마토,1,41,2019-11-07,12.53 ,1204 ,0,19.35 ,90.86 ,688.58 ,,
경남,사천,완숙토마토,1,41,2019-11-08,10.88 ,1301 ,0,19.68 ,90.53 ,644.04 ,,
경남,사천,완숙토마토,1,41,2019-11-09,10.12 ,1361 ,0,20.20 ,89.82 ,637.88 ,,
경남,사천,완숙토마토,1,41,2019-11-10,10.60 ,838 ,1,19.18 ,95.44 ,700.38 ,,
경남,사천,완숙토마토,1,41,2019-11-11,14.63 ,1276 ,0,20.78 ,92.52 ,638.42 ,,
경남,사천,완숙토마토,1,41,2019-11-12,11.08 ,1237 ,0,20.25 ,92.70 ,666.13 ,,
경남,사천,완숙토마토,1,41,2019-11-13,11.15 ,501 ,0,18.87 ,98.14 ,682.92 ,,
경남,사천,완숙토마토,1,41,2019-11-14,8.10 ,1338 ,0,19.71 ,92.95 ,593.38 ,,
경남,사천,완숙토마토,1,41,2019-11-15,7.69 ,1276 ,0,19.58 ,92.90 ,654.96 ,,
경남,사천,완숙토마토,1,41,2019-11-16,13.09 ,245 ,0,19.43 ,95.60 ,721.50 ,,
경남,사천,완숙토마토,1,41,2019-11-17,12.90 ,313 ,1,18.48 ,98.99 ,697.13 ,,
경남,사천,완숙토마토,1,41,2019-11-18,13.61 ,411 ,1,18.12 ,97.30 ,616.13 ,,
경남,사천,완숙토마토,1,41,2019-11-19,6.12 ,977 ,0,18.54 ,93.91 ,582.48 ,,
경남,사천,완숙토마토,1,41,2019-11-20,5.55 ,1290 ,0,19.17 ,92.52 ,576.17 ,,
경남,사천,완숙토마토,1,41,2019-11-21,6.57 ,1192 ,0,19.15 ,92.89 ,583.29 ,,
경남,사천,완숙토마토,1,41,2019-11-22,10.64 ,1203 ,0,19.93 ,92.62 ,614.00 ,,
경남,사천,완숙토마토,1,41,2019-11-23,11.93 ,1182 ,0,19.91 ,93.81 ,655.33 ,,
경남,사천,완숙토마토,1,41,2019-11-24,14.74 ,671 ,1,19.83 ,97.27 ,749.00 ,,
경남,사천,완숙토마토,1,41,2019-11-25,10.86 ,727 ,0,18.73 ,96.63 ,597.71 ,,
경남,사천,완숙토마토,1,41,2019-11-26,10.76 ,1116 ,0,19.30 ,93.77 ,596.88 ,,
경남,사천,완숙토마토,1,41,2019-11-27,9.40 ,452 ,0,17.68 ,97.81 ,626.25 ,,
경남,사천,완숙토마토,1,41,2019-11-28,8.90 ,845 ,0,18.17 ,94.99 ,556.17 ,,
경남,사천,완숙토마토,1,41,2019-11-29,5.85 ,1208 ,0,18.80 ,91.59 ,603.83 ,,
경남,사천,완숙토마토,1,41,2019-11-30,7.25 ,1182 ,0,18.89 ,91.55 ,633.96 ,,
경남,사천,완숙토마토,1,41,2019-12-01,8.36 ,149 ,1,16.50 ,99.14 ,739.25 ,,
경남,사천,완숙토마토,1,41,2019-12-02,6.73 ,1063 ,0,18.23 ,93.75 ,571.58 ,,
경남,사천,완숙토마토,1,41,2019-12-03,3.82 ,366 ,0,17.82 ,93.04 ,594.17 ,,
경남,사천,완숙토마토,1,41,2019-12-04,6.18 ,1138 ,0,18.15 ,91.52 ,724.38 ,,
경남,사천,완숙토마토,1,41,2019-12-05,3.35 ,1051 ,0,17.99 ,92.17 ,787.13 ,,
경남,사천,완숙토마토,1,41,2019-12-06,-0.66 ,856 ,0,16.33 ,93.83 ,734.75 ,,
경남,사천,완숙토마토,1,41,2019-12-07,1.20 ,1166 ,0,17.55 ,90.38 ,723.04 ,,
경남,사천,완숙토마토,1,41,2019-12-08,2.09 ,1155 ,0,17.88 ,89.93 ,809.04 ,,
경남,사천,완숙토마토,1,41,2019-12-09,2.65 ,1098 ,0,17.77 ,90.30 ,824.50 ,,
경남,사천,완숙토마토,1,41,2019-12-10,6.63 ,947 ,0,18.38 ,92.97 ,819.63 ,,
경남,사천,완숙토마토,1,41,2019-12-11,8.30 ,903 ,0,18.12 ,94.12 ,808.26 ,,
경남,사천,완숙토마토,1,41,2019-12-12,4.42 ,1137 ,0,17.61 ,91.49 ,813.17 ,,
경남,사천,완숙토마토,1,41,2019-12-13,3.60 ,877 ,0,16.73 ,93.74 ,827.71 ,,
경남,사천,완숙토마토,1,41,2019-12-14,8.20 ,1039 ,0,17.95 ,93.19 ,791.21 ,,
경남,사천,완숙토마토,1,41,2019-12-15,6.90 ,1018 ,0,17.92 ,92.87 ,724.08 ,,
경남,사천,완숙토마토,1,41,2019-12-16,6.93 ,875 ,0,17.80 ,93.36 ,765.92 ,,
경남,사천,완숙토마토,1,41,2019-12-17,8.54 ,304 ,1,17.28 ,98.28 ,846.92 ,,
경남,사천,완숙토마토,1,41,2019-12-18,8.67 ,1087 ,0,18.16 ,92.02 ,855.92 ,,
경남,사천,완숙토마토,1,41,2019-12-19,5.96 ,1010 ,0,17.98 ,92.94 ,761.71 ,,
경남,사천,완숙토마토,1,41,2019-12-20,3.40 ,938 ,0,17.57 ,92.60 ,764.42 ,,
경남,사천,완숙토마토,1,41,2019-12-21,1.29 ,408 ,0,15.36 ,95.81 ,809.50 ,,
경남,사천,완숙토마토,1,41,2019-12-22,3.50 ,459 ,0,15.88 ,96.91 ,800.58 ,,
경남,사천,완숙토마토,1,41,2019-12-23,3.82 ,923 ,0,17.39 ,93.60 ,826.63 ,,
경남,사천,완숙토마토,1,41,2019-12-24,4.73 ,997 ,0,17.61 ,94.63 ,749.54 ,,
경남,사천,완숙토마토,1,41,2019-12-25,5.95 ,992 ,0,17.97 ,93.77 ,872.75 ,,
경남,사천,완숙토마토,1,41,2019-12-26,6.51 ,182 ,1,15.80 ,98.93 ,817.71 ,,
경남,사천,완숙토마토,1,41,2019-12-27,3.32 ,1110 ,0,17.77 ,92.27 ,762.63 ,,
경남,사천,완숙토마토,1,41,2019-12-28,1.22 ,1081 ,0,17.56 ,90.54 ,784.63 ,,
경남,사천,완숙토마토,1,41,2019-12-29,2.00 ,308 ,1,15.33 ,96.58 ,809.58 ,,
경남,사천,완숙토마토,1,41,2019-12-30,6.60 ,391 ,0,16.97 ,98.47 ,757.21 ,,
경남,사천,완숙토마토,1,41,2019-12-31,0.23 ,1170 ,0,17.09 ,91.96 ,728.63 ,,
경남,사천,완숙토마토,1,41,2020-01-01,0.05 ,1125 ,0,17.45 ,91.58 ,771.75 ,,
경남,사천,완숙토마토,1,41,2020-01-02,1.76 ,1019 ,0,17.33 ,92.25 ,792.13 ,,
경남,사천,완숙토마토,1,41,2020-01-03,2.03 ,1048 ,0,17.58 ,91.99 ,836.58 ,,
경남,사천,완숙토마토,1,41,2020-01-04,3.08 ,1049 ,0,17.61 ,92.48 ,828.25 ,,
경남,사천,완숙토마토,1,41,2020-01-05,3.05 ,1143 ,0,17.77 ,91.51 ,796.08 ,,
경남,사천,완숙토마토,1,41,2020-01-06,3.74 ,166 ,1,15.61 ,97.70 ,809.54 ,,
경남,사천,완숙토마토,1,41,2020-01-07,10.58 ,105 ,1,16.59 ,99.58 ,752.83 ,,
경남,사천,완숙토마토,1,41,2020-01-08,8.33 ,827 ,0,17.73 ,94.93 ,723.63 ,,
경남,사천,완숙토마토,1,41,2020-01-09,4.36 ,956 ,0,17.62 ,93.45 ,825.33 ,,
경남,사천,완숙토마토,1,41,2020-01-10,2.76 ,1096 ,0,17.76 ,92.47 ,804.58 ,,
경남,사천,완숙토마토,1,41,2020-01-11,4.25 ,1144 ,0,17.95 ,92.65 ,859.92 ,,
경남,사천,완숙토마토,1,41,2020-01-12,4.25 ,1180 ,0,17.96 ,92.69 ,830.96 ,,
경남,사천,완숙토마토,1,41,2020-01-13,1.79 ,1002 ,0,17.21 ,92.88 ,827.42 ,,
경남,사천,완숙토마토,1,41,2020-01-14,1.38 ,626 ,0,16.44 ,94.90 ,847.25 ,,
경남,사천,완숙토마토,1,41,2020-01-15,0.80 ,1216 ,0,17.60 ,90.18 ,885.04 ,,
경남,사천,완숙토마토,1,41,2020-01-16,1.99 ,1017 ,0,17.67 ,91.83 ,846.50 ,,
경남,사천,완숙토마토,1,41,2020-01-17,3.66 ,975 ,0,17.89 ,92.07 ,859.96 ,,
경남,사천,완숙토마토,1,41,2020-01-18,3.65 ,1121 ,0,18.05 ,89.91 ,841.50 ,,
경남,사천,완숙토마토,1,41,2020-01-19,3.37 ,741 ,0,17.10 ,92.97 ,834.33 ,,
경남,사천,완숙토마토,1,41,2020-01-20,3.87 ,1194 ,0,18.20 ,90.35 ,783.75 ,,
경남,사천,완숙토마토,1,41,2020-01-21,2.08 ,1317 ,0,18.18 ,88.79 ,840.42 ,,
경남,사천,완숙토마토,1,41,2020-01-22,3.98 ,138 ,1,15.55 ,96.93 ,839.50 ,,
경남,사천,완숙토마토,1,41,2020-01-23,7.45 ,358 ,1,16.56 ,98.33 ,765.50 ,,
경남,사천,완숙토마토,1,41,2020-01-24,7.29 ,1178 ,0,18.25 ,92.07 ,826.50 ,,
경남,사천,완숙토마토,1,41,2020-01-25,7.95 ,521 ,0,17.19 ,97.64 ,854.46 ,,
경남,사천,완숙토마토,1,41,2020-01-26,8.26 ,716 ,0,17.63 ,96.19 ,829.71 ,,
경남,사천,완숙토마토,1,41,2020-01-27,6.52 ,105 ,1,16.02 ,99.01 ,739.08 ,,
경남,사천,완숙토마토,1,41,2020-01-28,8.40 ,729 ,0,17.70 ,95.99 ,754.42 ,,
경남,사천,완숙토마토,1,41,2020-01-29,7.48 ,535 ,1,17.20 ,96.63 ,885.04 ,,
경남,사천,완숙토마토,1,41,2020-01-30,6.45 ,1149 ,1,17.93 ,90.72 ,830.33 ,,
경남,사천,완숙토마토,1,41,2020-01-31,3.65 ,671 ,0,18.21 ,88.56 ,805.42 ,,
경남,사천,완숙토마토,1,41,2020-02-01,3.38 ,1342 ,0,18.27 ,86.41 ,802.75 ,,
경남,사천,완숙토마토,1,41,2020-02-02,3.56 ,1254 ,0,18.03 ,88.26 ,840.50 ,,
경남,사천,완숙토마토,1,41,2020-02-03,3.60 ,1223 ,0,17.90 ,88.65 ,877.79 ,,
경남,사천,완숙토마토,1,41,2020-02-04,2.57 ,1471 ,0,18.07 ,87.10 ,792.71 ,,
경남,사천,완숙토마토,1,41,2020-02-05,1.96 ,1502 ,0,18.10 ,87.40 ,771.33 ,,
경남,사천,완숙토마토,1,41,2020-02-06,-0.56 ,1364 ,0,17.57 ,88.15 ,757.38 ,,
경남,사천,완숙토마토,1,41,2020-02-07,3.16 ,1261 ,0,17.88 ,90.53 ,791.33 ,,
경남,사천,완숙토마토,1,41,2020-02-08,3.35 ,1406 ,0,18.03 ,88.75 ,806.58 ,,
경남,사천,완숙토마토,1,41,2020-02-09,2.39 ,1534 ,0,18.01 ,89.77 ,807.92 ,,
경남,사천,완숙토마토,1,41,2020-02-10,4.33 ,1300 ,0,18.84 ,100.00 ,854.67 ,,
경남,사천,완숙토마토,1,41,2020-02-11,6.24 ,1164 ,0,18.35 ,100.00 ,885.42 ,,
경남,사천,완숙토마토,1,41,2020-02-12,9.30 ,243 ,1,17.38 ,100.00 ,903.29 ,,
경남,사천,완숙토마토,1,41,2020-02-13,10.52 ,1462 ,0,20.85 ,100.00 ,766.63 ,,
경남,사천,완숙토마토,1,41,2020-02-14,9.86 ,1531 ,0,19.60 ,100.00 ,832.08 ,,
경남,사천,완숙토마토,1,41,2020-02-15,10.40 ,1044 ,1,18.79 ,100.00 ,863.83 ,,
경남,사천,완숙토마토,1,41,2020-02-16,6.08 ,1145 ,1,17.88 ,99.98 ,852.00 ,,
경남,사천,완숙토마토,1,41,2020-02-17,0.35 ,1123 ,0,16.46 ,99.93 ,731.38 ,,
경남,사천,완숙토마토,1,41,2020-02-18,1.07 ,1707 ,0,17.94 ,100.00 ,670.75 ,,
경남,사천,완숙토마토,1,41,2020-02-19,3.50 ,1622 ,0,18.30 ,100.00 ,764.75 ,,
경남,사천,완숙토마토,1,41,2020-02-20,7.02 ,1631 ,0,18.83 ,100.00 ,821.33 ,,
경남,사천,완숙토마토,1,41,2020-02-21,7.63 ,1578 ,1,19.51 ,100.00 ,869.67 ,,
경남,사천,완숙토마토,1,41,2020-02-22,9.58 ,1517 ,1,19.26 ,100.00 ,797.13 ,,
경남,사천,완숙토마토,1,41,2020-02-23,4.65 ,1769 ,0,18.93 ,100.00 ,747.08 ,,
경남,사천,완숙토마토,1,41,2020-02-24,7.23 ,1577 ,1,20.03 ,100.00 ,850.25 ,,
경남,사천,완숙토마토,1,41,2020-02-25,8.90 ,102 ,1,16.84 ,100.00 ,886.17 ,,
경남,사천,완숙토마토,1,41,2020-02-26,9.83 ,1101 ,1,19.03 ,100.00 ,735.25 ,,
경남,사천,완숙토마토,1,41,2020-02-27,7.92 ,864 ,0,18.48 ,100.00 ,729.50 ,,
경남,사천,완숙토마토,1,41,2020-02-28,5.99 ,281 ,1,16.11 ,100.00 ,696.54 ,,
경남,사천,완숙토마토,1,41,2020-02-29,7.60 ,794 ,0,18.16 ,100.00 ,535.46 ,,
경남,사천,완숙토마토,1,41,2020-03-01,8.95 ,1313 ,0,19.39 ,99.97 ,601.88 ,,
경남,사천,완숙토마토,1,41,2020-03-02,8.14 ,1710 ,0,19.20 ,100.00 ,636.13 ,,
경남,사천,완숙토마토,1,41,2020-03-03,7.72 ,1368 ,0,19.19 ,100.00 ,635.58 ,,
경남,사천,완숙토마토,1,41,2020-03-04,7.28 ,1786 ,0,19.20 ,100.00 ,638.29 ,,
경남,사천,완숙토마토,1,41,2020-03-05,3.97 ,1907 ,0,19.65 ,100.00 ,616.13 ,,
경남,사천,완숙토마토,1,41,2020-03-06,4.91 ,1953 ,0,19.55 ,100.00 ,644.33 ,,
경남,사천,완숙토마토,1,41,2020-03-07,6.02 ,527 ,1,17.36 ,100.00 ,622.29 ,,
경남,사천,완숙토마토,1,41,2020-03-08,8.05 ,1888 ,0,20.08 ,100.00 ,599.58 ,,
경남,사천,완숙토마토,1,41,2020-03-09,8.58 ,546 ,1,18.13 ,100.00 ,606.92 ,,
경남,사천,완숙토마토,1,41,2020-03-10,9.43 ,369 ,1,17.35 ,100.00 ,590.13 ,,
경남,사천,완숙토마토,1,41,2020-03-11,6.47 ,2057 ,0,20.55 ,100.00 ,578.96 ,,
경남,사천,완숙토마토,1,41,2020-03-12,6.55 ,2072 ,0,20.89 ,100.00 ,617.29 ,,
경남,사천,완숙토마토,1,41,2020-03-13,10.75 ,1877 ,0,20.83 ,100.00 ,634.63 ,,
경남,사천,완숙토마토,1,41,2020-03-14,7.85 ,2143 ,0,20.27 ,100.00 ,592.58 ,,
경남,사천,완숙토마토,1,41,2020-03-15,8.21 ,1652 ,0,19.72 ,100.00 ,590.33 ,,
경남,사천,완숙토마토,1,41,2020-03-16,5.75 ,2128 ,0,19.76 ,100.00 ,577.25 ,,
경남,사천,완숙토마토,1,41,2020-03-17,11.21 ,1986 ,0,21.16 ,100.00 ,602.33 ,,
경남,사천,완숙토마토,1,41,2020-03-18,10.88 ,2128 ,0,21.49 ,100.00 ,639.25 ,,
경남,사천,완숙토마토,1,41,2020-03-19,12.41 ,1886 ,0,20.65 ,100.00 ,616.42 ,,
경남,사천,완숙토마토,1,41,2020-03-20,9.53 ,2126 ,0,20.98 ,100.00 ,628.29 ,,
경남,사천,완숙토마토,1,41,2020-03-21,14.18 ,1943 ,0,21.70 ,100.00 ,623.83 ,,
경남,사천,완숙토마토,1,41,2020-03-22,15.02 ,1768 ,0,21.79 ,100.00 ,638.38 ,,
경남,사천,완숙토마토,1,41,2020-03-23,12.80 ,2155 ,0,21.96 ,100.00 ,641.92 ,,
경남,사천,완숙토마토,1,41,2020-03-24,11.08 ,2100 ,0,20.11 ,100.00 ,652.58 ,,
경남,사천,완숙토마토,1,41,2020-03-25,8.02 ,,0,18.56 ,100.00 ,767.08 ,,
경남,사천,완숙토마토,1,41,2020-03-26,12.12 ,197 ,1,17.81 ,99.24 ,704.86 ,,
경남,사천,완숙토마토,1,41,2020-03-27,14.63 ,866 ,1,19.78 ,99.42 ,850.85 ,,
경남,사천,완숙토마토,1,41,2020-03-28,10.21 ,854 ,0,18.44 ,99.40 ,575.04 ,,
경남,사천,완숙토마토,1,41,2020-03-29,9.29 ,1701 ,0,18.85 ,99.33 ,609.92 ,,
경남,사천,완숙토마토,1,41,2020-03-30,11.75 ,2059 ,0,20.21 ,99.38 ,673.29 ,,
경남,사천,완숙토마토,1,41,2020-03-31,11.69 ,2163 ,0,20.66 ,99.53 ,661.29 ,,
경남,사천,완숙토마토,1,41,2020-04-01,13.53 ,1528 ,1,20.53 ,99.48 ,733.50 ,,
경남,사천,완숙토마토,1,41,2020-04-02,10.74 ,2193 ,0,20.05 ,99.50 ,644.42 ,,
경남,사천,완숙토마토,1,41,2020-04-03,11.78 ,2273 ,0,20.63 ,99.50 ,692.96 ,,
경남,사천,완숙토마토,1,41,2020-04-04,12.65 ,2340 ,0,20.93 ,99.43 ,674.46 ,,
경남,사천,완숙토마토,1,41,2020-04-05,8.85 ,2443 ,0,19.98 ,99.48 ,635.38 ,,
경남,사천,완숙토마토,1,41,2020-04-06,9.41 ,2321 ,0,20.11 ,99.37 ,665.75 ,,
경남,사천,완숙토마토,1,41,2020-04-07,13.50 ,2216 ,0,21.61 ,99.50 ,691.92 ,,
경남,사천,완숙토마토,1,41,2020-04-08,13.37 ,2295 ,0,21.12 ,99.43 ,670.38 ,,
경남,사천,완숙토마토,1,41,2020-04-09,10.77 ,2238 ,0,20.04 ,99.33 ,685.50 ,,
경남,사천,완숙토마토,1,41,2020-04-10,10.39 ,517 ,1,18.00 ,99.37 ,711.46 ,,
경남,사천,완숙토마토,1,41,2020-04-11,9.54 ,850 ,1,18.39 ,99.33 ,607.17 ,,
경남,사천,완숙토마토,1,41,2020-04-12,9.42 ,858 ,1,18.12 ,99.43 ,551.35 ,,
경남,사천,완숙토마토,1,41,2020-04-13,10.70 ,2198 ,0,19.38 ,99.25 ,598.67 ,,
경남,사천,완숙토마토,1,41,2020-04-14,12.69 ,2512 ,0,21.98 ,99.33 ,679.46 ,,
경남,사천,완숙토마토,1,41,2020-04-15,12.83 ,1964 ,0,20.67 ,99.45 ,715.54 ,,
경남,사천,완숙토마토,1,41,2020-04-16,11.61 ,2406 ,0,21.56 ,99.48 ,689.58 ,,
경남,사천,완숙토마토,1,41,2020-04-17,11.07 ,250 ,1,18.13 ,99.38 ,776.71 ,,
경남,사천,완숙토마토,1,41,2020-04-18,14.31 ,2525 ,0,22.50 ,99.40 ,670.79 ,,
경남,사천,완숙토마토,1,41,2020-04-19,11.55 ,403 ,1,18.02 ,99.32 ,652.79 ,,
