도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존CO2,평균 : 토양온도,합계 : 결측치-일사량추정
경기,평택,완숙토마토,1,4,2020-02-05,-6.08,,0,17.96,88.1,405.54,19.54,
경기,평택,완숙토마토,1,4,2020-02-06,-6.88,,0,18.53,87.01,434.17,20.1,
경기,평택,완숙토마토,1,4,2020-02-07,-2.15,,0,17.74,90.05,437.13,19.24,
경기,평택,완숙토마토,1,4,2020-02-08,0.35,,0,18.5,86.83,423.96,20.09,
경기,평택,완숙토마토,1,4,2020-02-09,-2.09,,0,18.49,85.66,420.46,20.14,
경기,평택,완숙토마토,1,4,2020-02-10,2.96,,0,18.65,83.6,432.0,20.39,
경기,평택,완숙토마토,1,4,2020-02-11,4.63,,0,18.41,80.11,428.21,20.35,
경기,평택,완숙토마토,1,4,2020-02-12,6.49,,0,16.22,94.0,516.96,17.69,
경기,평택,완숙토마토,1,4,2020-02-13,6.67,,0,16.46,93.97,489.54,17.9,
경기,평택,완숙토마토,1,4,2020-02-14,5.15,,0,17.76,88.71,440.42,19.33,
경기,평택,완숙토마토,1,4,2020-02-15,8.06,,0,17.93,88.28,441.33,19.5,
경기,평택,완숙토마토,1,4,2020-02-16,0.16,,0,16.33,93.93,429.5,17.79,
경기,평택,완숙토마토,1,4,2020-02-17,-4.19,,0,16.9,92.23,411.43,18.38,
경기,평택,완숙토마토,1,4,2020-02-18,-4.22,,0,17.24,85.18,428.08,19.05,
경기,평택,완숙토마토,1,4,2020-02-19,0.39,,0,18.0,89.81,426.17,19.49,
경기,평택,완숙토마토,1,4,2020-02-20,3.84,,0,18.38,85.42,431.92,20.05,
경기,평택,완숙토마토,1,4,2020-02-21,6.04,,0,17.93,91.73,449.33,19.33,
경기,평택,완숙토마토,1,4,2020-02-22,5.39,,0,18.19,88.63,409.67,19.72,
경기,평택,완숙토마토,1,4,2020-02-23,1.59,,0,17.63,83.93,409.08,19.46,
경기,평택,완숙토마토,1,4,2020-02-24,5.3,,0,17.72,83.04,425.38,19.59,
경기,평택,완숙토마토,1,4,2020-02-25,6.75,,0,15.5,94.16,488.25,17.04,
경기,평택,완숙토마토,1,4,2020-02-26,5.58,,0,16.99,85.11,399.33,18.83,
경기,평택,완숙토마토,1,4,2020-02-27,5.48,,0,16.6,86.08,403.29,18.43,
경기,평택,완숙토마토,1,4,2020-02-28,4.18,,0,14.76,94.66,443.92,16.35,
경기,평택,완숙토마토,1,4,2020-02-29,7.66,,0,16.61,86.92,414.58,18.4,
경기,평택,완숙토마토,1,4,2020-03-01,5.23,,0,15.6,92.16,436.25,17.23,
경기,평택,완숙토마토,1,4,2020-03-02,4.04,,0,16.38,84.75,393.46,18.31,
경기,평택,완숙토마토,1,4,2020-03-03,4.75,,0,16.2,89.42,403.91,17.91,
경기,평택,완숙토마토,1,4,2020-03-04,3.01,,0,16.52,89.8,402.86,18.17,
경기,평택,완숙토마토,1,4,2020-03-05,1.3,,0,16.23,84.05,398.92,18.21,
경기,평택,완숙토마토,1,4,2020-03-06,2.87,,0,16.6,83.15,415.63,18.59,
경기,평택,완숙토마토,1,4,2020-03-07,4.54,,0,17.28,91.06,473.87,18.78,
경기,평택,완숙토마토,1,4,2020-03-20,10.56,,0,18.44,75.17,352.5,20.63,
경기,평택,완숙토마토,1,4,2020-03-21,11.46,,0,19.08,83.0,438.79,20.8,
경기,평택,완숙토마토,1,4,2020-03-22,11.25,,0,19.23,75.76,440.58,21.31,
경기,평택,완숙토마토,1,4,2020-03-23,8.27,,0,18.84,79.78,419.96,20.75,
경기,평택,완숙토마토,1,4,2020-03-24,9.22,,0,18.83,77.68,433.33,20.85,
경기,평택,완숙토마토,1,4,2020-03-25,11.0,,0,19.01,77.63,433.67,21.01,
경기,평택,완숙토마토,1,4,2020-03-26,13.6,,0,18.09,86.22,429.67,19.75,
경기,평택,완숙토마토,1,4,2020-03-27,12.08,,0,17.93,85.96,452.08,19.62,
경기,평택,완숙토마토,1,4,2020-03-28,7.58,,0,18.06,83.55,404.67,19.86,
경기,평택,완숙토마토,1,4,2020-03-29,7.24,,0,17.93,78.64,415.63,20.0,
경기,평택,완숙토마토,1,4,2020-03-30,9.01,,0,18.56,75.53,439.88,20.72,
경기,평택,완숙토마토,1,4,2020-03-31,9.53,,0,18.55,76.27,445.67,20.68,
경기,평택,완숙토마토,1,4,2020-04-01,10.52,,0,18.42,79.4,463.96,20.4,
경기,평택,완숙토마토,1,4,2020-04-02,8.35,,0,18.24,78.03,422.75,20.31,
경기,평택,완숙토마토,1,4,2020-04-03,8.52,,0,18.12,78.8,434.96,20.16,
경기,평택,완숙토마토,1,4,2020-04-04,7.9,,0,18.26,78.15,421.21,20.32,
경기,평택,완숙토마토,1,4,2020-04-05,6.03,,0,17.75,76.58,409.04,19.95,
경기,평택,완숙토마토,1,4,2020-04-06,7.78,,0,18.23,76.08,430.25,20.4,
경기,평택,완숙토마토,1,4,2020-04-07,9.99,,0,18.6,79.99,439.96,20.53,
경기,평택,완숙토마토,1,4,2020-04-08,7.78,,0,18.65,76.41,420.13,20.76,
경기,평택,완숙토마토,1,4,2020-04-09,7.71,,0,18.25,78.1,427.13,20.31,
경기,평택,완숙토마토,1,4,2020-04-10,9.7,,0,18.56,79.83,434.71,20.5,
경기,평택,완숙토마토,1,4,2020-04-11,7.85,,0,18.06,82.2,447.88,19.93,
경기,평택,완숙토마토,1,4,2020-04-12,8.8,,0,17.95,80.3,428.21,19.93,
경기,평택,완숙토마토,1,4,2020-04-13,10.76,,0,18.24,73.12,413.88,20.56,
경기,평택,완숙토마토,1,4,2020-04-14,10.88,,0,18.12,71.42,400.0,20.54,
경기,평택,완숙토마토,1,4,2020-04-15,11.27,,0,18.25,73.7,403.17,20.54,
경기,평택,완숙토마토,1,4,2020-04-16,14.32,,0,19.39,71.31,401.63,21.68,
경기,평택,완숙토마토,1,4,2020-04-17,13.65,,0,17.51,90.23,425.04,19.03,
경기,평택,완숙토마토,1,4,2020-04-18,13.92,,0,18.53,78.23,384.33,20.56,
경기,평택,완숙토마토,1,4,2020-04-19,11.53,,0,15.43,92.29,398.04,17.07,
경기,평택,완숙토마토,1,4,2020-04-20,10.69,,0,15.99,91.74,375.42,17.6,
경기,평택,완숙토마토,1,4,2020-04-21,7.6,,0,17.9,80.0,367.96,19.9,
경기,평택,완숙토마토,1,4,2020-04-22,6.85,,0,17.47,85.52,382.79,19.24,
경기,평택,완숙토마토,1,4,2020-04-23,7.28,,0,18.41,77.53,373.29,20.49,
경기,평택,완숙토마토,1,4,2020-04-24,10.08,,0,19.07,75.77,395.42,21.16,
경기,평택,완숙토마토,1,4,2020-04-25,13.27,,0,19.75,77.6,399.83,21.67,
경기,평택,완숙토마토,1,4,2020-04-26,11.4,,0,20.07,71.53,405.88,22.27,
경기,평택,완숙토마토,1,4,2020-04-27,11.54,,0,19.28,72.9,411.63,21.5,
경기,평택,완숙토마토,1,4,2020-04-28,13.24,,0,19.92,70.86,403.0,22.17,
경기,평택,완숙토마토,1,4,2020-04-29,14.63,,0,20.1,71.75,390.71,22.29,
경기,평택,완숙토마토,1,4,2020-04-30,16.54,,0,20.67,75.39,383.42,22.61,
경기,평택,완숙토마토,1,4,2020-05-01,20.78,,0,21.92,81.45,375.04,23.41,
경기,평택,완숙토마토,1,4,2020-05-02,21.78,,0,21.95,85.0,356.96,23.25,
경기,평택,완숙토마토,1,4,2020-05-03,20.58,,0,21.68,83.3,393.96,23.1,
경기,평택,완숙토마토,1,4,2020-05-04,19.58,,0,20.44,78.78,369.79,22.23,
경기,평택,완숙토마토,1,4,2020-05-05,14.48,,0,17.24,90.45,383.5,18.78,
경기,평택,완숙토마토,1,4,2020-05-06,17.88,,0,21.17,73.6,374.38,23.15,
경기,평택,완숙토마토,1,4,2020-05-07,19.2,,0,20.18,61.78,334.13,22.87,
경기,평택,완숙토마토,1,4,2020-05-08,19.11,,0,19.9,57.2,316.92,22.86,
경기,평택,완숙토마토,1,4,2020-05-09,15.23,,0,17.26,94.52,364.29,18.59,
경기,평택,완숙토마토,1,4,2020-05-10,15.06,,0,17.64,90.88,377.88,19.11,
경기,평택,완숙토마토,1,4,2020-05-11,17.48,,0,18.48,77.48,348.83,20.55,
경기,평택,완숙토마토,1,4,2020-05-12,15.03,,0,17.05,79.73,357.42,19.16,
경기,평택,완숙토마토,1,4,2020-05-13,15.93,,0,16.74,63.53,308.83,19.72,
경기,평택,완숙토마토,1,4,2020-05-14,18.88,,0,19.27,61.7,310.54,22.07,
경기,평택,완숙토마토,1,4,2020-05-15,16.37,,0,16.85,90.99,309.71,18.4,
경기,평택,완숙토마토,1,4,2020-05-16,17.25,,0,18.3,92.53,307.25,19.61,
경기,평택,완숙토마토,1,4,2020-05-17,20.23,,0,20.95,82.3,299.0,22.5,
경기,평택,완숙토마토,1,4,2020-05-18,19.49,,0,21.21,84.54,361.29,22.62,
경기,평택,완숙토마토,1,4,2020-05-19,13.69,,0,16.96,85.6,357.96,18.78,
경기,평택,완숙토마토,1,4,2020-05-20,14.46,,0,16.93,75.16,294.46,19.29,
경기,평택,완숙토마토,1,4,2020-05-21,17.2,,0,18.32,72.67,298.5,20.66,
경기,평택,완숙토마토,1,4,2020-05-22,18.65,,0,19.48,81.21,323.13,21.25,
경기,평택,완숙토마토,1,4,2020-05-23,21.17,,0,22.23,75.53,365.54,23.99,
경기,평택,완숙토마토,1,4,2020-05-24,17.83,,0,19.42,86.78,294.92,20.91,
경기,평택,완숙토마토,1,4,2020-05-25,16.38,,0,17.57,86.27,315.29,19.29,
경기,평택,완숙토마토,1,4,2020-05-26,17.21,,0,18.81,81.41,310.17,20.64,
경기,평택,완숙토마토,1,4,2020-05-27,17.94,,0,19.17,75.68,300.0,21.26,
경기,평택,완숙토마토,1,4,2020-05-28,18.87,,0,19.48,73.6,304.96,21.64,
경기,평택,완숙토마토,1,4,2020-05-29,20.08,,0,21.11,73.6,306.88,23.09,
경기,평택,완숙토마토,1,4,2020-05-30,21.96,,0,22.48,70.0,312.54,24.5,
경기,평택,완숙토마토,1,4,2020-05-31,20.98,,0,21.55,73.74,305.54,23.48,
경기,평택,완숙토마토,1,4,2020-06-01,20.17,,0,21.02,71.96,306.29,23.1,
경기,평택,완숙토마토,1,4,2020-06-02,17.78,,0,18.37,82.92,324.5,20.17,
경기,평택,완숙토마토,1,4,2020-06-03,22.9,,0,23.03,81.37,359.71,24.4,
경기,평택,완숙토마토,1,4,2020-06-04,24.23,,0,24.01,81.91,288.5,25.24,
경기,평택,완숙토마토,1,4,2020-06-05,23.05,,0,23.8,79.2,295.54,25.2,
경기,평택,완숙토마토,1,4,2020-06-06,23.86,,0,24.25,75.67,312.54,25.78,
경기,평택,완숙토마토,1,4,2020-06-07,22.88,,0,23.17,82.07,298.42,24.49,
경기,평택,완숙토마토,1,4,2020-06-08,24.37,,0,24.69,74.4,296.25,26.24,
경기,평택,완숙토마토,1,4,2020-06-09,25.18,,0,25.54,67.59,305.46,27.34,
경남,김해,완숙토마토,1,46,2020-09-18,20.08,1054,1,21.73,85.27,425.71,21.17,
경남,김해,완숙토마토,1,46,2020-09-19,20.34,2023,0,21.95,76.39,419.83,21.41,
경남,김해,완숙토마토,1,46,2020-09-20,19.93,2266,0,21.72,72.84,406.5,21.02,
경남,김해,완숙토마토,1,46,2020-09-21,19.04,1997,0,21.1,73.44,392.5,20.8,
경남,김해,완숙토마토,1,46,2020-09-22,19.7,1549,0,21.53,73.61,382.38,21.27,
경남,김해,완숙토마토,1,46,2020-09-23,20.26,984,0,21.6,77.5,384.83,21.33,
경남,김해,완숙토마토,1,46,2020-09-24,21.4,1276,0,22.98,75.2,388.33,22.75,
경남,김해,완숙토마토,1,46,2020-09-25,20.8,1269,0,22.19,76.84,384.79,22.03,
경남,김해,완숙토마토,1,46,2020-09-26,20.85,1940,0,22.58,70.93,380.83,22.4,
경남,김해,완숙토마토,1,46,2020-09-27,20.17,1804,0,22.29,75.26,379.42,22.13,
경남,김해,완숙토마토,1,46,2020-09-28,19.08,2013,0,20.95,76.89,380.67,20.88,
경남,김해,완숙토마토,1,46,2020-09-29,19.09,2031,0,21.14,76.73,380.29,20.67,
경남,김해,완숙토마토,1,46,2020-09-30,19.59,1947,0,21.18,78.38,381.5,21.1,
경남,김해,완숙토마토,1,46,2020-10-01,19.19,1863,0,21.18,80.71,383.92,20.94,
경남,김해,완숙토마토,1,46,2020-10-02,19.7,2010,0,21.79,81.35,396.75,21.47,
경남,김해,완숙토마토,1,46,2020-10-03,21.9,1532,0,23.37,82.06,411.63,22.99,
경남,김해,완숙토마토,1,46,2020-10-04,21.58,1103,1,22.95,80.33,413.25,22.48,
경남,김해,완숙토마토,1,46,2020-10-05,17.05,2174,0,19.95,65.58,372.71,19.51,
경남,김해,완숙토마토,1,46,2020-10-06,16.32,2096,0,18.73,77.13,371.63,18.36,
경남,김해,완숙토마토,1,46,2020-10-07,18.58,2043,0,20.4,74.35,377.17,20.59,
경남,김해,완숙토마토,1,46,2020-10-08,19.0,1457,0,20.26,70.31,367.79,20.06,
경남,김해,완숙토마토,1,46,2020-10-09,19.4,1493,0,20.67,68.95,367.25,20.47,
경남,김해,완숙토마토,1,46,2020-10-10,18.5,673,0,19.39,79.38,369.29,19.2,
경남,김해,완숙토마토,1,46,2020-10-11,17.09,878,0,18.48,84.51,371.83,18.37,
경남,김해,완숙토마토,1,46,2020-10-12,17.48,1748,0,19.86,82.88,388.36,19.62,
경남,김해,완숙토마토,1,46,2020-10-13,16.88,1893,0,19.87,77.75,396.25,19.76,
경남,김해,완숙토마토,1,46,2020-10-14,15.27,1303,0,18.47,85.62,382.38,18.33,
경남,김해,완숙토마토,1,46,2020-10-15,15.69,1745,0,18.93,88.18,391.0,18.72,
경남,김해,완숙토마토,1,46,2020-10-16,15.54,554,1,17.44,92.73,381.0,17.26,
경남,김해,완숙토마토,1,46,2020-10-17,15.73,1691,0,18.97,88.49,396.33,18.75,
경남,김해,완숙토마토,1,46,2020-10-18,15.55,1693,0,19.55,87.51,400.92,19.32,
경남,김해,완숙토마토,1,46,2020-10-19,15.36,1550,0,18.51,88.85,399.08,18.24,
경남,김해,완숙토마토,1,46,2020-10-20,15.33,1480,0,17.98,90.75,400.13,17.78,
경남,김해,완숙토마토,1,46,2020-10-21,15.4,743,1,17.59,93.85,397.54,17.59,
경남,김해,완숙토마토,1,46,2020-10-22,15.83,445,1,17.38,94.83,397.63,17.24,
경남,김해,완숙토마토,1,46,2020-10-23,12.85,1781,0,17.03,87.56,383.0,16.45,
경남,김해,완숙토마토,1,46,2020-10-24,11.8,1622,0,16.7,79.17,390.0,16.02,
경남,김해,완숙토마토,1,46,2020-10-25,14.3,1586,0,18.24,79.57,393.5,17.59,
경남,김해,완숙토마토,1,46,2020-10-26,13.33,1489,0,18.15,84.41,412.54,17.57,
경남,김해,완숙토마토,1,46,2020-10-27,13.92,1397,0,18.21,83.86,414.88,17.73,
경남,김해,완숙토마토,1,46,2020-10-28,15.22,902,0,17.73,86.88,426.75,17.55,
경남,김해,완숙토마토,1,46,2020-10-29,13.58,1376,0,17.6,82.71,410.0,17.21,
경남,김해,완숙토마토,1,46,2020-10-30,13.8,1384,0,17.5,81.87,395.38,17.15,
경남,김해,완숙토마토,1,46,2020-10-31,13.45,1369,0,17.7,84.33,399.08,17.3,
경남,김해,완숙토마토,1,46,2020-11-01,12.94,457,1,16.0,92.29,404.0,15.65,
경남,김해,완숙토마토,1,46,2020-11-02,13.52,668,1,16.63,90.42,405.46,16.46,
경남,김해,완숙토마토,1,46,2020-11-03,8.46,1471,0,16.68,76.15,389.5,16.28,
경남,김해,완숙토마토,1,46,2020-11-04,6.82,1367,0,16.94,75.09,391.46,16.32,
경남,김해,완숙토마토,1,46,2020-11-05,8.78,1209,0,18.13,77.15,400.54,17.26,
경남,김해,완숙토마토,1,46,2020-11-06,13.63,696,0,17.91,82.33,402.79,17.48,
경남,김해,완숙토마토,1,46,2020-11-07,16.48,905,0,19.09,80.66,407.5,18.75,
경남,김해,완숙토마토,1,46,2020-11-08,12.72,1193,0,18.53,71.88,388.54,18.21,
경남,김해,완숙토마토,1,46,2020-11-09,8.82,1258,0,16.81,70.87,380.76,16.49,
경남,김해,완숙토마토,1,46,2020-11-10,9.18,1207,0,17.98,78.12,400.71,17.7,
경남,김해,완숙토마토,1,46,2020-11-11,8.98,1142,0,18.23,80.05,401.46,18.01,
경남,김해,완숙토마토,1,46,2020-11-12,11.06,1140,0,18.05,82.93,412.04,17.88,
경남,김해,완숙토마토,1,46,2020-11-13,12.05,1146,0,17.55,80.82,410.46,17.57,
경남,김해,완숙토마토,1,46,2020-11-14,13.67,788,0,17.28,82.79,395.79,17.26,
경남,김해,완숙토마토,1,46,2020-11-15,12.82,1079,0,18.0,83.23,405.44,17.9,
경남,김해,완숙토마토,1,46,2020-11-16,13.61,1091,0,18.09,79.7,406.13,17.89,
경남,김해,완숙토마토,1,46,2020-11-17,17.45,731,0,18.7,86.33,404.83,18.68,
경남,김해,완숙토마토,1,46,2020-11-18,18.43,847,0,20.33,88.93,419.58,20.0,
경남,김해,완숙토마토,1,46,2020-11-19,20.59,135,1,20.1,92.03,389.04,19.71,
경남,김해,완숙토마토,1,46,2020-11-20,13.13,1004,0,17.8,83.15,390.54,17.64,
경남,김해,완숙토마토,1,46,2020-11-21,9.11,562,0,15.82,87.93,380.33,15.34,
경남,김해,완숙토마토,1,46,2020-11-22,10.96,241,1,15.81,90.63,390.75,15.33,
경남,김해,완숙토마토,1,46,2020-11-23,8.46,1053,0,16.64,81.25,379.75,16.14,
경남,김해,완숙토마토,1,46,2020-11-24,7.22,925,0,16.95,83.95,397.92,16.32,
경남,김해,완숙토마토,1,46,2020-11-25,9.06,977,0,17.12,81.72,392.58,16.58,
경남,김해,완숙토마토,1,46,2020-11-26,8.93,587,0,16.21,84.0,392.13,15.55,
경남,김해,완숙토마토,1,46,2020-11-27,9.49,826,0,15.99,85.35,388.04,15.54,
경남,김해,완숙토마토,1,46,2020-11-28,5.46,864,0,15.55,80.47,368.29,15.06,
경남,김해,완숙토마토,1,46,2020-11-29,4.81,926,0,15.9,81.03,383.04,15.14,
경남,김해,완숙토마토,1,46,2020-11-30,5.17,941,0,15.7,81.06,380.67,15.01,
경남,김해,완숙토마토,1,46,2020-12-01,4.55,890,0,16.1,83.02,394.71,15.18,
경남,김해,완숙토마토,1,46,2020-12-02,6.05,791,0,16.08,82.45,390.13,15.2,
경남,김해,완숙토마토,1,46,2020-12-03,6.31,879,0,15.75,80.98,386.5,14.84,
경남,김해,완숙토마토,1,46,2020-12-04,4.2,896,0,15.83,81.91,378.38,14.93,
경남,김해,완숙토마토,1,46,2020-12-05,5.11,867,0,15.65,81.26,383.83,14.7,
경남,김해,완숙토마토,1,46,2020-12-06,4.76,866,0,15.99,83.77,396.54,14.98,
경남,김해,완숙토마토,1,46,2020-12-07,4.97,563,0,15.26,84.43,411.96,14.12,
경남,김해,완숙토마토,1,46,2020-12-08,4.1,835,0,14.78,82.73,382.25,14.03,
경남,김해,완숙토마토,1,46,2020-12-09,2.5,844,0,13.97,80.22,388.75,13.52,
경남,김해,완숙토마토,1,46,2020-12-10,4.79,321,0,14.87,86.43,419.96,13.8,
경남,김해,완숙토마토,1,46,2020-12-11,6.58,834,0,16.47,83.57,422.16,15.58,
경남,김해,완숙토마토,1,46,2020-12-12,5.96,837,0,15.55,83.4,410.22,14.95,
경남,김해,완숙토마토,1,46,2020-12-13,4.73,665,0,15.59,85.8,427.58,14.91,
경남,김해,완숙토마토,1,46,2020-12-14,-0.66,732,0,14.58,84.79,388.79,14.03,
경남,김해,완숙토마토,1,46,2020-12-15,-2.67,854,0,14.18,83.06,381.79,13.68,
경남,김해,완숙토마토,1,46,2020-12-16,-1.72,836,0,14.48,83.7,406.42,13.74,
경남,김해,완숙토마토,1,46,2020-12-17,-0.53,842,0,14.67,82.83,398.83,13.94,
경남,김해,완숙토마토,1,46,2020-12-18,1.82,716,0,14.95,86.05,423.25,13.78,
경남,김해,완숙토마토,1,46,2020-12-19,1.18,879,0,14.73,84.36,398.58,13.96,
경남,김해,완숙토마토,1,46,2020-12-20,1.88,897,0,15.31,85.38,402.75,14.54,
경남,김해,완숙토마토,1,46,2020-12-21,1.18,759,0,15.43,87.38,421.83,14.45,
경남,김해,완숙토마토,1,46,2020-12-22,2.37,768,0,15.65,87.47,433.46,14.5,
경남,김해,완숙토마토,1,46,2020-12-23,2.99,669,0,15.61,89.71,442.84,14.46,
경남,김해,완숙토마토,1,46,2020-12-24,6.52,767,0,15.8,87.26,436.3,14.84,
경남,김해,완숙토마토,1,46,2020-12-25,2.63,899,0,15.79,85.7,417.54,14.65,
경남,김해,완숙토마토,1,46,2020-12-26,2.12,899,0,15.84,85.75,433.75,14.9,
경남,김해,완숙토마토,1,46,2020-12-27,4.52,437,1,15.38,93.19,448.92,14.36,
경남,김해,완숙토마토,1,46,2020-12-28,5.82,910,0,16.6,92.31,442.21,15.66,
경남,김해,완숙토마토,1,46,2020-12-29,5.88,689,1,15.92,92.9,443.92,15.08,
경남,김해,완숙토마토,1,46,2020-12-30,-1.98,986,1,14.9,90.16,417.63,13.83,
경남,김해,완숙토마토,1,46,2020-12-31,-2.98,1138,0,14.81,86.84,400.13,13.82,
경남,김해,완숙토마토,1,46,2021-01-01,-0.5,968,0,15.34,89.43,431.63,14.32,
경남,김해,완숙토마토,1,46,2021-01-02,0.36,891,0,15.85,89.1,435.0,14.81,
경남,김해,완숙토마토,1,46,2021-01-03,0.22,1054,0,15.28,88.79,443.38,14.18,
경남,김해,완숙토마토,1,46,2021-01-04,1.15,977,0,15.28,87.19,433.46,14.62,
경남,김해,완숙토마토,1,46,2021-01-05,1.2,728,0,15.56,88.63,442.83,14.19,
경남,김해,완숙토마토,1,46,2021-01-06,-2.25,964,0,14.38,87.72,418.96,13.6,
경남,김해,완숙토마토,1,46,2021-01-07,-5.46,988,0,14.41,87.42,417.0,13.05,
경남,김해,완숙토마토,1,46,2021-01-08,-8.15,1024,0,13.73,87.49,407.08,12.6,
경남,김해,완숙토마토,1,46,2021-01-09,-6.0,1022,0,15.93,85.58,425.04,14.62,
경남,김해,완숙토마토,1,46,2021-01-10,-3.98,1023,0,15.54,85.77,440.92,14.77,
경남,김해,완숙토마토,1,46,2021-01-11,-1.69,660,0,15.89,90.17,452.08,14.91,
경남,김해,완숙토마토,1,46,2021-01-12,-1.21,1031,0,16.34,88.36,450.38,15.61,
경남,김해,완숙토마토,1,46,2021-01-13,3.04,967,0,16.54,88.31,452.63,15.73,
경남,김해,완숙토마토,1,46,2021-01-14,5.79,1023,0,17.63,88.52,461.38,16.94,
경남,김해,완숙토마토,1,46,2021-01-15,8.87,760,0,16.87,88.45,438.42,16.39,
경남,김해,완숙토마토,1,46,2021-01-16,6.78,1024,0,16.63,86.22,435.75,16.3,
경남,김해,완숙토마토,1,46,2021-01-17,-1.01,1142,0,15.39,83.08,405.83,15.12,
경남,김해,완숙토마토,1,46,2021-01-18,-0.05,693,0,15.66,86.98,437.54,14.55,
경남,김해,완숙토마토,1,46,2021-01-19,-0.49,1119,0,16.14,84.88,426.33,15.49,
경남,김해,완숙토마토,1,46,2021-01-20,1.62,1093,0,16.88,87.27,447.08,16.18,
경남,김해,완숙토마토,1,46,2021-01-21,5.08,922,1,17.09,89.75,453.0,16.47,
경남,김해,완숙토마토,1,46,2021-01-22,8.76,238,1,16.12,94.37,443.33,16.03,
경남,김해,완숙토마토,1,46,2021-01-23,11.07,103,1,15.3,93.72,418.38,15.27,
경남,김해,완숙토마토,1,46,2021-01-24,9.36,401,0,15.59,91.66,411.58,15.79,
경남,김해,완숙토마토,1,46,2021-01-25,9.43,1023,0,16.32,86.46,411.84,15.98,
경남,김해,완숙토마토,1,46,2021-01-26,7.02,223,1,15.22,93.52,417.63,14.93,
경남,김해,완숙토마토,1,46,2021-01-27,6.46,1356,0,17.45,84.72,438.38,16.97,
경남,김해,완숙토마토,1,46,2021-01-28,3.78,1147,0,16.29,85.5,426.17,15.58,
경남,김해,완숙토마토,1,46,2021-01-29,-2.52,1377,0,16.01,80.54,404.54,15.14,
경남,김해,완숙토마토,1,46,2021-01-30,1.56,1076,0,15.83,84.38,431.13,14.76,
경남,김해,완숙토마토,1,46,2021-01-31,4.7,1235,0,16.78,87.28,444.92,16.21,
경남,김해,완숙토마토,1,46,2021-02-01,9.33,231,1,15.78,94.7,459.0,15.12,
경남,김해,완숙토마토,1,46,2021-02-02,3.2,1377,0,16.1,85.95,440.58,15.92,
경남,김해,완숙토마토,1,46,2021-02-03,-0.54,1381,0,16.48,85.65,427.75,15.53,
경남,김해,완숙토마토,1,46,2021-02-04,3.82,1379,0,16.31,84.16,443.71,16.06,
경남,김해,완숙토마토,1,46,2021-02-05,2.92,1140,0,16.85,87.45,429.5,16.24,
경남,김해,완숙토마토,1,46,2021-02-06,6.35,1340,0,17.73,86.76,458.33,17.45,
경남,김해,완숙토마토,1,46,2021-02-07,7.89,1328,0,17.83,84.62,451.79,17.58,
경남,김해,완숙토마토,1,46,2021-02-08,3.82,1484,0,15.71,81.35,411.79,16.21,
경남,김해,완숙토마토,1,46,2021-02-09,1.56,1504,0,15.97,83.69,424.5,15.53,
경남,김해,완숙토마토,1,46,2021-02-10,6.25,1410,0,18.19,82.25,429.94,17.65,
경남,김해,완숙토마토,1,46,2021-02-11,5.9,1079,0,17.07,89.13,450.67,16.73,
경남,김해,완숙토마토,1,46,2021-02-12,8.29,1249,0,17.54,87.04,443.75,17.53,
경남,김해,완숙토마토,1,46,2021-02-13,10.08,1514,0,18.19,82.82,447.29,18.13,
경남,김해,완숙토마토,1,46,2021-02-14,8.82,407,1,16.32,93.56,439.46,16.19,
경남,김해,완숙토마토,1,46,2021-02-15,8.52,1342,1,16.84,85.85,441.79,16.44,
경남,김해,완숙토마토,1,46,2021-02-16,1.9,1685,0,15.73,83.03,404.42,15.45,
경남,김해,완숙토마토,1,46,2021-02-17,-2.83,1510,0,16.11,82.0,410.21,15.16,
경남,김해,완숙토마토,1,46,2021-02-18,-2.65,1685,0,16.72,81.16,411.21,16.28,
경남,김해,완숙토마토,1,46,2021-02-19,3.26,1722,0,17.13,80.94,432.67,16.82,
경남,김해,완숙토마토,1,46,2021-02-20,11.4,1539,0,18.35,83.0,440.17,17.85,
경남,김해,완숙토마토,1,46,2021-02-21,12.44,1677,0,18.57,83.02,444.58,18.28,
경남,김해,완숙토마토,1,46,2021-02-22,15.38,1607,0,19.16,81.87,424.71,18.75,
경남,김해,완숙토마토,1,46,2021-02-23,8.75,1638,0,17.2,79.58,415.71,17.14,
경남,김해,완숙토마토,1,46,2021-02-24,6.15,1162,0,17.17,85.68,431.04,17.15,
경남,김해,완숙토마토,1,46,2021-02-25,7.04,562,1,15.83,88.62,418.42,15.45,
경남,김해,완숙토마토,1,46,2021-02-26,9.17,994,1,16.15,86.01,410.75,16.3,
경남,김해,완숙토마토,1,46,2021-02-27,8.05,791,0,15.31,85.71,407.04,15.5,
경남,김해,완숙토마토,1,46,2021-02-28,9.78,1189,1,17.86,83.26,413.52,17.49,
경남,김해,완숙토마토,1,46,2021-03-01,11.43,168,1,16.08,92.97,420.13,15.72,
경남,김해,완숙토마토,1,46,2021-03-02,4.4,950,1,15.8,87.16,400.29,15.96,
경남,김해,완숙토마토,1,46,2021-03-03,4.83,1820,0,16.84,83.23,422.58,16.83,
경남,김해,완숙토마토,1,46,2021-03-04,7.64,837,1,16.98,89.73,430.21,16.66,
경남,김해,완숙토마토,1,46,2021-03-05,12.06,1477,1,18.81,88.75,429.04,18.66,
